Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	tree_length
0	-1652.871	-1771.679	118.8082	0.0229827	0.00142294	0.00326937	0.0162351	0.00822826	0.0371004	0.0220678	0.013071	0.0002125	0.0517024	0.013924	0.00396258	0.0155265	0.0338235	0.0177401	0.0165779	0.00242315	0.000234266	0.0341038	0.0265892	0.00743711	0.000390184	0.00733586	0.00702543	0.0572779	0.00528138	0.00465337	0.00826852	0.026535	0.00327962	0.000757377	0.0313373	0.0274769	0.0216148	0.00661667	0.00239939	0.0185709	0.00549999	0.00151194	0.0130344	0.0138482	0.00148297	0.0217466	0.00644028	0.0219517	0.0181587	0.00371131	0.000682946	0.0171807	0.0161705	0.00025989	0.021865	0.00214207	0.000293472	0.011326	0.0372291	0.00445789	0.00559848	0.016799	0.019987	0.00452131	0.000178606	0.0107579	0.0184446	0.012531	0.00246188	0.021311	0.00620413	0.00442649	0.00380643	0.00144803	0.00206494	0.0254495	0.256542	4.71729	0.342055	0.592621	0.849397	1.17731	1.68742	2.92351	0.7756967	0.2719169	0.0241304	0.00149399	0.00343263	0.0170458	0.00863915	0.0389531	0.0231698	0.0137237	0.000223112	0.0542842	0.0146193	0.00416046	0.0163018	0.0355125	0.0186259	0.0174057	0.00254416	0.000245965	0.0358068	0.0279169	0.00780849	0.000409668	0.00770218	0.00737625	0.0601381	0.00554511	0.00488574	0.00868141	0.02786	0.00344339	0.000795197	0.0329022	0.028849	0.0226941	0.00694708	0.0025192	0.0194983	0.00577464	0.00158744	0.0136852	0.0145397	0.00155702	0.0228326	0.00676188	0.0230479	0.0190655	0.00389664	0.00071705	0.0180386	0.016978	0.000272868	0.0229568	0.00224904	0.000308126	0.0118916	0.0390882	0.00468049	0.00587804	0.0176379	0.0209851	0.00474709	0.000187525	0.0112951	0.0193656	0.0131568	0.00258481	0.0223752	0.00651394	0.00464754	0.00399651	0.00152034	0.00216805	0.0267203	0.9524389
30	-1452.544	-1568.183	115.6394	0.0228923	0.00381423	0.0290305	0.0014929	0.0192413	0.0472739	0.0211512	0.0288274	0.000555727	0.018348	0.0214391	0.00327543	0.0463372	0.0917448	0.0273149	0.00826466	0.00656878	0.0001374	0.0525106	0.0157299	0.0114511	0.005126	0.049746	0.0036551	0.00798042	0.0396628	0.0046854	0.00482637	0.00224426	0.00485868	0.00186226	0.048251	0.0187989	0.00427173	0.00207395	0.00871457	0.0266207	0.0263157	0.0188881	0.0409544	0.0216621	0.0209649	0.0215626	0.00501818	0.0240686	0.0279595	0.0152414	0.00320594	0.0264536	0.0390671	0.00299821	0.00780655	0.0755789	0.00967194	0.0216888	0.00611795	0.0271009	0.0315037	0.00319728	0.0188332	0.0255879	0.000883104	0.0448555	0.0481666	0.00370871	0.02006	0.0284009	0.0701876	0.0140013	0.0118615	0.00175304	0.00169847	0.0391853	1.01583	0.920852	0.848933	0.923233	0.975389	1.02523	1.08315	1.17795	0.1184204	5.515706	0.0150906	0.00251434	0.0191369	0.000984119	0.0126839	0.031163	0.0139429	0.019003	0.000366336	0.012095	0.0141327	0.00215916	0.0305455	0.0604782	0.018006	0.00544807	0.00433014	9.05744e-05	0.034615	0.0103691	0.00754859	0.00337906	0.0327926	0.00240944	0.0052607	0.0261457	0.00308862	0.00318155	0.00147942	0.00320284	0.00122761	0.0318071	0.0123922	0.00281592	0.00136715	0.00574465	0.0175484	0.0173473	0.0124511	0.0269972	0.0142797	0.01382	0.0142141	0.00330799	0.0158661	0.0184309	0.0100471	0.00211335	0.0174382	0.0257531	0.00197642	0.00514608	0.0498217	0.00637575	0.0142973	0.00403296	0.0178649	0.0207673	0.00210765	0.0124148	0.0168676	0.000582143	0.0295687	0.0317515	0.00244478	0.0132235	0.0187219	0.0462677	0.00922967	0.00781912	0.00115561	0.00111963	0.025831	1.516989
60	-1871.716	-1991.556	119.8402	0.00441725	0.00323243	0.00204044	0.0111878	0.00249267	0.00203197	0.00333818	0.00428546	0.0216233	0.011418	0.0191362	0.00547578	0.00264134	0.0209173	0.0188305	0.00385399	0.0211591	0.00224744	0.0169209	0.0107288	0.0110792	0.00163866	0.00385678	0.00124007	0.0254805	0.00963816	0.0106451	0.00879181	0.0114785	0.00146054	0.00143673	0.0254106	0.00330124	0.00260265	0.000413031	0.0400922	0.00418207	0.0136747	0.0122738	0.0115053	0.00139648	0.00926364	0.00482738	0.00220004	0.00799546	0.00650407	0.00633909	0.00781695	0.00615815	0.0109016	0.00110827	0.00444282	0.0128611	0.00493062	0.00489307	0.00221609	0.00961013	0.00785949	0.000833725	0.00719915	0.000653824	0.00348425	0.0146216	0.00459263	0.00362416	0.00189696	0.00999889	0.00543823	0.00495757	0.00153205	0.0187972	0.00404871	0.0097589	0.128805	5.35598	0.53194	0.735026	0.908424	1.10081	1.3605	1.87991	0.4564191	0.1202438	0.00747491	0.00546995	0.00345285	0.0189322	0.00421813	0.00343853	0.0056489	0.0072519	0.0365912	0.0193216	0.0323824	0.00926618	0.0044697	0.0353965	0.0318652	0.00652176	0.0358057	0.00380314	0.0286338	0.0181554	0.0187483	0.00277295	0.00652649	0.00209845	0.0431184	0.0163098	0.0180138	0.0148776	0.0194241	0.00247154	0.00243124	0.043	0.00558639	0.00440423	0.000698935	0.0678445	0.00707694	0.0231405	0.0207699	0.0194694	0.00236313	0.015676	0.00816894	0.00372293	0.01353	0.0110063	0.0107271	0.0132279	0.0104209	0.0184479	0.00187542	0.00751819	0.0217637	0.00834365	0.00828011	0.00375009	0.0162624	0.0132999	0.00141084	0.0121825	0.00110641	0.00589608	0.0247428	0.00777169	0.00613285	0.00321006	0.0169202	0.00920263	0.00838925	0.00259256	0.0318087	0.00685128	0.0165141	0.590943
90	-1386.411	-1504.545	118.1345	0.00840945	0.013365	0.00844815	0.0368429	0.00201415	0.0237392	0.00165423	0.02018	0.0303049	0.0180753	0.0235286	0.0091323	0.0233379	0.0119989	0.0238392	0.0111192	0.00711115	0.000682652	0.00395342	0.0210308	0.0146137	0.0017434	0.0298582	0.00340738	0.00108716	0.0181045	0.0211745	0.00211891	0.00318792	0.0035809	0.00400734	0.0356126	0.00623134	0.00494791	0.000404124	0.0434426	0.00374903	0.00342039	0.00287225	0.0437695	0.0186342	0.00535525	0.0243727	0.00815389	0.0114594	0.0221703	0.0356824	0.0173467	0.0163737	0.0159304	0.000273572	0.00886711	0.0334589	0.0135319	0.0125141	0.0146001	0.0139964	0.00512557	0.0104985	0.00954725	0.0040255	0.0137091	0.0175982	0.040602	0.0048709	0.00644598	0.0273513	0.0211165	0.0119406	0.00818009	0.0715737	0.0150573	0.0216552	0.134214	5.32893	0.0908286	0.310401	0.694207	1.44049	3.22164	11.0098	1.734484	0.1259296	0.00758894	0.012061	0.00762386	0.0332481	0.00181763	0.021423	0.00149282	0.018211	0.027348	0.0163117	0.0212329	0.00824126	0.0210608	0.0108282	0.0215132	0.0100343	0.00641731	0.000616045	0.00356769	0.0189788	0.0131879	0.00157329	0.0269449	0.00307492	0.000981082	0.0163381	0.0191085	0.00191217	0.00287688	0.00323151	0.00361634	0.0321379	0.00562335	0.00446514	0.000364693	0.0392039	0.00338323	0.00308666	0.002592	0.0394989	0.016816	0.00483274	0.0219946	0.00735831	0.0103413	0.0200071	0.0322008	0.0156541	0.0147761	0.0143761	0.000246879	0.00800195	0.0301943	0.0122116	0.0112931	0.0131755	0.0126308	0.00462547	0.00947414	0.00861572	0.00363273	0.0123715	0.0158811	0.0366405	0.00439564	0.00581704	0.0246826	0.0190562	0.0107756	0.00738195	0.0645903	0.0135881	0.0195422	1.10812
120	-1661.018	-1778.06	117.0416	0.0049864	0.0102811	0.00414464	0.00526543	0.0052389	0.0140848	0.000323852	0.00804431	0.0179693	0.00179506	0.014372	0.00145853	0.0277029	0.0047087	0.00452449	0.00213338	0.00848512	0.00205602	0.00234419	0.00595402	0.0128908	0.00136015	0.00773241	0.000594978	0.000944477	0.00195291	0.0448197	0.000666564	0.00626919	0.000695711	0.00237616	0.0225899	0.00331515	0.0309701	0.000245962	0.00581502	0.0047315	0.00678816	0.00268475	0.00345691	0.0118095	0.00017262	0.0110899	0.00483487	0.0006038	0.007162	0.0179376	0.00651955	0.00460738	0.0175125	0.000176447	0.0181754	0.0117943	0.00245967	0.00791094	0.018029	0.00481343	0.00254635	0.00411179	0.00566106	0.00491573	0.0120971	0.00568212	0.0145149	0.0169532	0.00205015	0.0117502	0.00842968	0.00562712	0.00191039	0.00415551	0.000683031	0.00458149	0.897207	1.51396	0.520295	0.727134	0.90537	1.10452	1.37526	1.92199	0.4724236	2.963105	0.00893536	0.0184231	0.00742697	0.00943536	0.00938783	0.0252392	0.000580325	0.014415	0.0322001	0.00321665	0.0257539	0.00261361	0.0496421	0.00843774	0.00810765	0.00382291	0.0152049	0.00368427	0.00420066	0.0106693	0.0230997	0.00243732	0.0138561	0.00106617	0.00169245	0.00349951	0.0803145	0.00119445	0.0112341	0.00124668	0.00425795	0.04048	0.00594057	0.0554968	0.000440751	0.0104202	0.0084786	0.012164	0.00481093	0.00619459	0.0211619	0.000309325	0.0198725	0.00866382	0.00108198	0.0128339	0.0321432	0.0116827	0.00825618	0.0313815	0.000316184	0.0325694	0.0211347	0.00440759	0.014176	0.0323069	0.00862541	0.00456292	0.0073681	0.0101443	0.00880872	0.0216773	0.0101821	0.0260099	0.0303793	0.00367376	0.0210558	0.0151055	0.0100835	0.00342331	0.00744644	0.00122395	0.00820979	0.5580525
150	-1504.348	-1622.433	118.0845	0.0128993	0.00356614	0.0176918	0.00114154	0.00975643	0.0295381	0.00164104	0.016775	0.0315777	0.00455388	0.0202088	0.0193183	0.028342	0.00142884	0.00032818	0.0619754	0.0342544	0.00522743	0.00159318	0.0124866	0.0252317	0.000854789	0.0146221	0.00298745	0.00567989	0.0122683	0.0856197	0.000387419	0.0165762	0.0149486	0.00543004	0.0547361	0.00864523	0.0195393	0.00242668	0.0086059	0.0195213	0.0376879	0.0245665	0.010407	0.0102954	0.00357879	0.0312057	0.018725	0.00658723	0.000739523	0.00598591	0.0136728	0.0193602	0.0235463	0.00126992	0.00153847	0.00953741	0.00109719	0.0192696	0.0378097	0.0100946	0.000251365	0.096839	0.0118722	0.0103091	0.00103543	0.0250314	0.0116111	0.0113841	0.00166252	0.0110326	0.0267379	0.00142387	0.0027565	0.0101915	0.0225887	0.00135134	0.527252	3.36374	0.541274	0.741288	0.910832	1.0979	1.349	1.84749	0.4438415	0.7837299	0.0112615	0.00311334	0.0154455	0.0009966	0.00851763	0.0257876	0.00143267	0.0146451	0.0275682	0.00397567	0.0176429	0.0168654	0.0247434	0.00124742	0.000286511	0.0541063	0.0299051	0.00456369	0.00139089	0.0109011	0.022028	0.000746255	0.0127655	0.00260813	0.0049587	0.0107106	0.0747484	0.000338228	0.0144715	0.0130505	0.00474057	0.0477862	0.00754753	0.0170583	0.00211856	0.00751319	0.0170426	0.0329026	0.0214473	0.00908562	0.00898816	0.00312438	0.0272434	0.0163475	0.00575083	0.000645624	0.00522587	0.0119367	0.016902	0.0205566	0.00110868	0.00134313	0.00832642	0.000957882	0.0168229	0.033009	0.00881284	0.000219449	0.0845432	0.0103648	0.00900013	0.000903957	0.0218531	0.0101368	0.00993864	0.00145143	0.00963176	0.0233429	0.00124308	0.0024065	0.00889747	0.0197205	0.00117976	1.145438
180	-2027.479	-2145.751	118.2719	0.00360931	0.00162629	0.00230015	0.00144188	0.00340929	0.00240788	0.000530637	0.00430715	0.00331706	0.00698468	0.00403337	0.00386146	0.0106842	0.00351796	0.00019817	0.00427472	0.0145111	0.00165889	0.00617288	0.00697589	0.00725933	2.30835e-05	0.0115835	0.00112619	0.00102989	0.00132907	0.0322763	0.0065885	0.00172415	0.00454609	0.000264876	0.00665446	0.00209104	0.00787618	0.00665991	3.87633e-05	0.00169419	0.00546235	0.00433697	0.00759137	0.00388108	0.000140751	0.00565654	0.00513292	0.000110889	0.000423452	0.00109275	0.00436995	0.00691403	0.00853603	0.000993486	0.00695867	0.00603373	0.00058249	0.00282703	0.00258852	0.000704896	0.00612645	0.00511054	0.00110485	0.00330785	0.00297413	0.00465792	0.0113089	0.0013371	0.000439909	0.00265329	0.00439488	0.000134014	0.00330261	0.00239872	0.00395786	0.00124414	0.0219756	5.89012	0.0371555	0.200723	0.605931	1.65035	4.982	26.9139	2.380808	0.0186546	0.0117422	0.00529083	0.00748308	0.00469089	0.0110915	0.00783359	0.00172632	0.0140125	0.0107914	0.0227233	0.0131218	0.0125625	0.0347589	0.011445	0.000644708	0.013907	0.0472092	0.00539689	0.0200823	0.0226947	0.0236168	7.50979e-05	0.0376845	0.00366384	0.00335053	0.00432388	0.105005	0.0214344	0.00560918	0.0147898	0.000861722	0.021649	0.00680281	0.0256236	0.0216667	0.000126109	0.00551172	0.0177707	0.0141095	0.0246971	0.0126264	0.000457907	0.0184025	0.016699	0.000360756	0.00137762	0.00355506	0.0142168	0.0224935	0.0277703	0.00323211	0.0226387	0.0196296	0.00189502	0.00919719	0.00842124	0.00229324	0.0199312	0.0166262	0.00359443	0.0107615	0.00967576	0.0151536	0.0367914	0.00435001	0.00143116	0.00863197	0.0142979	0.000435989	0.0107444	0.00780377	0.0128761	0.00404757	0.3073796
210	-1531.984	-1643.17	111.1857	0.00195245	0.0136188	0.0137177	0.0023252	0.00482428	0.0120443	0.010143	0.00897382	0.00691101	0.00323658	0.00572147	0.00804523	5.15611e-05	0.000744516	0.00715262	0.0155794	0.0343041	0.00680219	0.0198305	0.0145341	0.0220713	0.00108391	0.0104256	0.00390195	0.00541855	0.00628633	0.0124186	0.0177541	0.00672791	0.00707527	0.00424305	0.00756528	0.00671059	0.018064	0.0119671	0.00162324	0.00181477	0.00475856	0.00231475	0.035763	0.00503328	0.000736348	0.00555579	0.00917532	6.59572e-05	0.0304773	0.00537524	0.00684194	0.00305193	0.0177846	0.00750703	0.0089646	0.0082862	0.0195051	0.00119569	0.00449519	0.00183888	0.0123157	0.000210887	0.00179323	0.0156332	0.00747497	0.013484	0.0133946	0.00383617	0.00410858	0.0014445	0.00915661	0.000206813	0.00656417	0.0239045	0.00607825	0.00141681	1.18705	0.0647306	0.524396	0.729923	0.906452	1.1032	1.37001	1.90696	0.4667471	91.69184	0.00307272	0.021433	0.0215886	0.00365935	0.00759235	0.018955	0.0159628	0.0141228	0.0108764	0.00509365	0.00900433	0.0126614	8.11457e-05	0.0011717	0.0112566	0.0245185	0.053987	0.0107051	0.0312087	0.0228734	0.0347353	0.00170584	0.0164076	0.00614081	0.0085276	0.00989329	0.0195441	0.027941	0.0105882	0.0111349	0.00667762	0.0119061	0.010561	0.0284287	0.0188335	0.00255463	0.00285604	0.00748891	0.00364291	0.056283	0.00792127	0.00115885	0.00874358	0.0144399	0.000103802	0.0479644	0.00845944	0.0107677	0.00480305	0.027989	0.0118144	0.0141083	0.0130406	0.0306966	0.00188174	0.00707442	0.00289398	0.0193821	0.000331889	0.00282215	0.0246032	0.0117639	0.0212208	0.0210801	0.00603728	0.006466	0.00227332	0.0144105	0.000325478	0.0103305	0.0376203	0.00956581	0.00222974	0.6354139
240	-1302.163	-1419.884	117.721	0.0113282	0.0350144	0.0235152	0.0049645	0.00087486	0.00616259	0.0121011	0.0261289	0.00517893	0.00387119	0.00548654	0.053469	0.000172827	0.00267739	0.0249601	0.0155191	0.00799167	0.00547737	0.01565	0.00511221	0.0448225	0.0145397	0.0227466	0.00286086	0.00709294	0.0131977	0.0334704	0.0620208	0.0182645	0.00200393	0.00159915	0.0193111	0.00703829	0.0182918	0.0367766	0.000919132	0.00056063	0.0420108	0.0024073	0.0541168	0.00352688	0.0256895	0.0105823	0.0200154	0.0127561	0.00660405	0.0365332	0.00745722	0.0189355	0.0444274	0.0128921	0.00927377	0.0128636	0.00363146	0.00825706	0.00904759	0.00301241	0.00520961	0.0137505	0.0375844	0.035413	0.0192183	0.0245211	0.0214081	0.0509262	0.0140489	0.0163178	0.0506276	0.022953	0.00937977	0.0179359	0.0193529	0.0486215	0.0871481	5.56426	0.0550252	0.243091	0.643237	1.55464	4.11369	18.1735	2.096874	0.07831062	0.00856584	0.0264763	0.0177811	0.00375392	0.000661529	0.00465986	0.00915033	0.0197575	0.00391607	0.00292722	0.00414867	0.0404308	0.000130684	0.00202452	0.0188737	0.0117349	0.00604293	0.00414174	0.0118338	0.00386562	0.0338927	0.0109943	0.0171999	0.00216325	0.00536335	0.00997949	0.0253087	0.0468973	0.0138108	0.00151528	0.0012092	0.0146022	0.00532203	0.0138315	0.0278087	0.000695006	0.000423923	0.0317666	0.00182029	0.0409207	0.00266687	0.0194252	0.00800182	0.0151347	0.00964561	0.00499368	0.0276247	0.00563881	0.0143181	0.033594	0.00974842	0.0070124	0.00972685	0.00274594	0.00624361	0.00684138	0.00227784	0.00393927	0.0103975	0.0284196	0.0267777	0.014532	0.0185417	0.0161878	0.038508	0.0106231	0.0123388	0.0382823	0.017356	0.00709255	0.0135623	0.0146338	0.0367654	1.322482
270	-1700.14	-1817.332	117.1913	0.00258793	0.00639836	0.0071935	0.0030475	0.00168803	0.000419241	0.000349424	0.00582051	0.00512637	0.000926992	0.000623624	0.00625484	0.000693822	0.000885593	0.00467739	0.0041534	0.0033345	0.00143375	0.00223087	0.0017992	0.0105973	0.00420396	0.00547658	0.00145511	0.00899805	0.00439911	0.00195875	0.0140047	0.00442684	0.00113394	0.0016194	0.0064833	0.00627181	0.00172773	0.0026834	0.003397	0.002145	0.00696279	0.000427578	0.0127948	0.00924009	0.0194995	0.00250499	0.00279613	0.000116807	0.0155638	0.00318331	0.000418488	0.00149292	0.0104469	0.00642884	0.000277846	0.00482557	0.000188775	0.00374674	0.00162013	0.000262914	0.016432	0.00790947	0.00888605	0.00655074	0.0028636	0.000617307	0.00361391	0.00182897	0.013302	0.00383424	0.00179774	0.00669381	0.00115819	0.00770343	0.00396934	0.0121244	0.78667	2.06665	0.32881	0.581317	0.844309	1.1844	1.72023	3.04127	0.8042513	1.903246	0.00755134	0.0186698	0.02099	0.00889233	0.00492553	0.00122331	0.00101959	0.0169837	0.0149583	0.00270488	0.00181968	0.0182511	0.00202451	0.00258408	0.0136482	0.0121193	0.00972976	0.00418356	0.00650947	0.00524989	0.0309221	0.0122668	0.0159802	0.00424589	0.0262555	0.0128362	0.00571545	0.0408645	0.0129171	0.00330875	0.00472526	0.0189177	0.0183006	0.00504137	0.00782993	0.00991214	0.00625892	0.0203168	0.00124763	0.037334	0.0269617	0.0568977	0.00730934	0.00815885	0.000340833	0.0454137	0.00928861	0.00122111	0.00435621	0.0304831	0.0187588	0.000810729	0.0140806	0.000550828	0.0109326	0.00472741	0.000767161	0.0479472	0.0230791	0.0259287	0.0191145	0.00835572	0.00180125	0.0105451	0.00533676	0.0388141	0.011188	0.00524564	0.0195319	0.0033795	0.0224779	0.0115822	0.035378	0.342711
