Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	tree_length
0	-255.3774	-368.5744	113.1969	0.000415996	0.025404	0.00746492	0.000562048	0.00386961	0.00481805	0.000650107	0.00592535	8.41605e-05	0.00405115	0.00120248	0.00171823	0.0133424	0.00396966	0.000351363	0.00157598	0.0010704	0.00045889	0.0114032	0.00553558	0.00174055	0.000390616	0.0111028	0.00751528	0.000836014	0.00238092	0.00353651	0.00532855	0.000454996	0.00302547	0.0226625	0.00333787	0.00153712	0.00507163	0.00579617	0.00491125	0.00189058	0.0108525	0.0123079	0.00941451	0.0475915	0.00880688	0.00282591	0.00507125	0.00168015	0.0183254	0.00848411	0.0100531	0.00754901	0.00633447	0.000600103	0.00235901	0.00262006	0.0144565	0.00179437	0.00320651	0.00748858	0.00510719	0.00348365	0.0132051	0.00253385	9.87782e-06	0.0108102	0.00724045	0.0221156	0.00155864	0.0019109	0.00282343	0.000550625	0.0102295	0.000112294	0.00366145	0.00118905	1.13559	0.322051	0.101901	0.328311	0.706464	1.4155	3.04589	9.81347	1.651313	17.6306	0.000937444	0.0572476	0.0168221	0.00126657	0.00872013	0.0108574	0.00146501	0.0133527	0.000189655	0.00912923	0.00270978	0.00387202	0.0300671	0.00894558	0.000791792	0.00355146	0.00241213	0.0010341	0.025697	0.0124744	0.0039223	0.000880249	0.02502	0.0169356	0.00188395	0.00536538	0.00796949	0.0120078	0.00102533	0.00681787	0.0510697	0.00752185	0.00346388	0.0114289	0.0130616	0.0110674	0.00426041	0.0244561	0.0277357	0.0212155	0.107247	0.0198462	0.00636815	0.011428	0.0037862	0.041296	0.0191189	0.0226547	0.0170116	0.0142747	0.00135233	0.00531601	0.00590429	0.0325777	0.00404359	0.00722585	0.0168755	0.011509	0.00785038	0.0297576	0.00571002	2.22596e-05	0.0243607	0.0163163	0.0498372	0.00351238	0.00430619	0.00636258	0.00124083	0.023052	0.000253053	0.00825104	0.00267952	0.4437561
30	-250.1716	-365.3084	115.1368	0.000774427	0.0169974	0.00112258	0.00234599	0.00101274	0.00179989	0.00200076	0.00554392	0.00938121	0.00548591	0.00499385	0.00173174	0.00783782	0.00724639	0.000273572	6.68692e-05	0.00410426	0.000595733	0.00305913	0.00661389	0.00382725	0.00180212	0.0128931	0.0110482	0.001824	0.00395963	0.00356431	0.00119755	0.00547852	0.000418415	0.0207264	0.0027678	0.00282886	0.00137342	0.00581707	0.00484528	0.0179508	0.0065287	0.0150606	0.00541301	0.0272333	0.00317293	0.000309297	0.00500843	0.0040397	0.00689277	0.0075639	0.0183403	0.0045734	0.00284001	0.000398169	0.00237756	0.00281878	0.00241622	0.00120108	0.00308444	0.00431794	0.00483938	0.00882758	0.0133089	0.000593621	0.000146831	0.0150051	0.00276725	0.0331516	0.0052376	0.00252961	0.00909864	0.00112925	0.00645584	0.000940445	0.00614135	0.0011984	1.01189	0.940526	0.114581	0.347638	0.719184	1.39046	2.87656	8.72744	1.566508	5.379408	0.00184268	0.0404438	0.00267106	0.00558207	0.00240973	0.00428268	0.00476063	0.0131912	0.0223217	0.0130532	0.0118824	0.00412052	0.0186494	0.0172421	0.00065094	0.000159109	0.0097657	0.00141749	0.00727891	0.0157371	0.0091066	0.00428797	0.030678	0.0262882	0.00434003	0.00942157	0.00848095	0.00284946	0.0130356	0.000995579	0.0493165	0.00658573	0.00673101	0.00326792	0.0138412	0.0115289	0.0427123	0.0155344	0.0358352	0.0128798	0.0647991	0.00754968	0.000735942	0.0119171	0.00961209	0.0164007	0.0179976	0.043639	0.010882	0.00675754	0.000947407	0.00565718	0.00670703	0.00574917	0.00285785	0.00733914	0.0102741	0.0115149	0.0210044	0.0316674	0.00141247	0.00034937	0.0357033	0.00658442	0.0788811	0.0124624	0.00601898	0.0216494	0.00268695	0.0153611	0.0022377	0.0146128	0.00285149	0.4202728
60	-242.9662	-357.2181	114.2519	0.000999305	0.00329524	0.00290266	0.00131759	0.00012703	0.000710778	0.00215387	0.00161004	0.00063232	0.00175795	0.00102409	0.0007625	0.00288301	2.23566e-05	0.000235474	0.00171418	0.00533059	0.000675725	0.000906874	0.00141275	0.00292807	0.00058405	0.00457983	0.000213541	0.000282811	0.000996353	0.00140755	0.00224998	0.00216347	0.000906649	0.0137468	0.00213683	0.000687529	0.000537813	0.000761476	0.0031727	0.00473332	0.0013329	0.00565841	0.000664026	0.0143584	0.00625011	0.000122141	0.00556714	0.00159374	0.00474878	0.00216119	0.00690278	0.00379394	0.00114952	2.99262e-06	0.000308441	0.00414005	0.00144485	0.00134854	0.0072193	0.00763846	0.00191107	0.00287208	0.00602748	3.81714e-05	0.00210688	0.00731928	0.00115658	0.0186084	0.00189124	0.000998945	0.00925275	0.00016573	0.0106263	0.000830457	0.00601178	0.00456057	1.02878	0.856092	0.0583504	0.250148	0.649005	1.54082	3.99764	17.1379	2.054448	6.008593	0.00447424	0.0147539	0.0129962	0.0058993	0.000568758	0.0031824	0.0096436	0.00720871	0.00283112	0.00787096	0.00458521	0.00341398	0.0129082	0.000100098	0.0010543	0.00767498	0.0238669	0.00302546	0.00406039	0.00632538	0.01311	0.002615	0.0205055	0.000956096	0.00126624	0.00446102	0.00630209	0.0100739	0.0096866	0.00405938	0.0615491	0.00956733	0.00307831	0.00240798	0.00340939	0.0142053	0.0211927	0.00596786	0.0253347	0.00297307	0.0642873	0.0279839	0.000546869	0.024926	0.00713572	0.0212619	0.0096764	0.0309061	0.0169868	0.0051468	1.3399e-05	0.001381	0.0185364	0.00646911	0.00603787	0.0323233	0.0342	0.00855654	0.0128593	0.0269871	0.000170907	0.00943323	0.032771	0.0051784	0.0833165	0.00846776	0.00447263	0.0414278	0.00074203	0.0475777	0.00371824	0.0269168	0.0204193	0.2233465
90	-238.8527	-352.4085	113.5558	0.0031847	0.00545495	0.000950549	0.00144154	0.000869945	0.000827417	0.001381	0.00241496	0.00122635	0.000572277	0.000656619	0.000646413	0.00281461	4.05198e-06	6.07803e-05	0.000513512	0.00265051	0.00123366	0.00492872	0.000210452	0.00204586	0.000460993	0.000109864	0.00131905	0.000141911	0.00132277	0.000471759	0.000449635	0.00156795	0.00388702	0.00661727	0.00147134	0.000108209	0.00178129	0.00226934	0.00203425	0.00185253	0.000304583	0.00249227	8.27801e-05	0.013978	0.00383321	0.000135656	0.00336017	0.00366534	0.000753695	0.000512236	0.00309014	0.00243257	0.00317367	4.49847e-05	0.000197764	0.00158137	0.00245835	0.00233051	0.00462881	0.00301252	0.00407005	0.00231425	0.00866192	2.79977e-05	0.000892465	0.000443379	0.00141865	0.0096058	0.00221082	0.00175794	0.000622331	0.000156345	0.00403705	0.00217914	0.000945457	0.00790417	1.0644	0.678009	0.051514	0.235398	0.636816	1.57031	4.24812	19.4122	2.144551	7.849434	0.0199955	0.0342496	0.00596814	0.00905089	0.00546206	0.00519504	0.00867078	0.0151626	0.00769977	0.00359312	0.00412267	0.00405859	0.0176719	2.54408e-05	0.000381617	0.00322415	0.0166416	0.00774567	0.0309456	0.00132135	0.0128452	0.0028944	0.000689795	0.00828182	0.000891007	0.00830517	0.002962	0.00282309	0.00984458	0.0244051	0.0415474	0.009238	0.000679403	0.011184	0.0142484	0.0127723	0.0116314	0.00191236	0.015648	0.000519745	0.087763	0.0240673	0.000851737	0.0210973	0.0230133	0.00473217	0.00321614	0.0194018	0.0152732	0.0199263	0.000282442	0.00124168	0.00992883	0.015435	0.0146324	0.0290626	0.0189145	0.0255543	0.0145303	0.054385	0.000175787	0.00560345	0.00278381	0.00890716	0.0603112	0.0138809	0.0110374	0.00390738	0.000981629	0.0253471	0.013682	0.00593617	0.0496273	0.1592705
120	-244.768	-360.2279	115.4598	0.00253657	0.0120073	0.00306222	0.00180873	0.000384731	0.000764416	0.00573494	0.0105913	0.0159454	0.00533418	0.00116714	0.00365788	0.00806718	3.84133e-07	0.00011936	0.00570546	0.0028769	0.00583087	0.00597746	0.00546728	0.00543902	0.000257364	0.000285507	0.00102177	0.000706584	0.00197022	0.00139498	0.0125387	0.00423671	0.00549092	0.030192	0.00793352	0.000904162	0.0058795	0.00994872	0.00242943	0.00354682	0.00439493	0.00467533	0.00109464	0.0318661	0.00955826	0.00204439	0.00745884	0.0115565	0.00198738	0.00044025	0.0105968	0.00809644	0.00825534	2.46677e-05	0.00237971	0.00233684	0.0205408	0.0156638	0.0140027	0.00880559	0.00155233	0.0146202	0.0196072	0.00142862	0.00146502	0.0046932	0.00311574	0.0248521	0.00198138	0.00141164	0.00768635	0.000153379	0.0394772	0.00599159	0.0075997	0.00262421	0.975123	1.12438	0.115916	0.349607	0.720453	1.38802	2.86035	8.62695	1.558134	4.336252	0.00512175	0.0242448	0.00618311	0.00365212	0.000776834	0.00154348	0.0115798	0.0213856	0.0321963	0.0107706	0.00235665	0.00738585	0.0162889	7.75627e-07	0.000241007	0.0115203	0.00580893	0.0117735	0.0120695	0.0110393	0.0109823	0.00051966	0.000576485	0.00206312	0.00142671	0.00397819	0.00281669	0.0253176	0.00855461	0.0110871	0.0609625	0.0160191	0.00182565	0.0118717	0.0200881	0.00490541	0.0071616	0.00887407	0.00944025	0.00221026	0.0643429	0.0192997	0.00412796	0.0150606	0.0233345	0.00401285	0.000888935	0.0213967	0.016348	0.0166689	4.98081e-05	0.00480502	0.00471845	0.0414752	0.0316278	0.0282738	0.0177799	0.0031344	0.0295205	0.0395902	0.00288461	0.0029581	0.00947633	0.00629118	0.0501803	0.00400073	0.00285032	0.01552	0.000309696	0.0797108	0.012098	0.015345	0.00529871	0.4952549
150	-244.1994	-358.7095	114.5102	0.0032431	0.0115716	0.00635224	0.00403209	0.000350881	0.00328065	0.00987099	0.0187096	0.033077	0.00774389	0.000688289	0.00179773	0.0167345	2.6084e-06	0.00222379	0.00171208	0.00596783	0.00986947	0.00861698	0.00527793	0.0112827	0.00143817	0.000547027	0.000970911	0.00299254	0.000315449	0.00414552	0.0260102	0.0011664	0.0113473	0.00873275	0.00743733	0.000439828	0.00569802	0.0151785	0.00776529	0.00282505	0.00211426	0.00969848	0.0156	0.0391814	0.00522144	0.00564345	0.0403266	0.00403138	0.00311261	3.27125e-05	0.0177937	0.0185009	0.0288303	4.34611e-05	0.0197425	0.00443616	0.0221382	0.00571437	0.0567306	0.0137379	0.00661085	0.0821062	0.0170467	0.00208901	0.00402273	0.00889631	0.00441054	0.0923587	0.00526285	0.00612407	0.00647224	0.000138165	0.0645212	0.0107013	0.00896339	0.024596	1.08367	0.58163	0.200294	0.45648	0.782971	1.27719	2.19068	4.99266	1.162672	9.315829	0.00353908	0.0126276	0.00693198	0.00440008	0.000382905	0.00358006	0.0107719	0.0204171	0.0360958	0.00845064	0.000751107	0.00196181	0.0182618	2.84646e-06	0.00242674	0.00186833	0.00651249	0.0107702	0.00940342	0.00575962	0.0123124	0.00156943	0.000596951	0.00105952	0.00326566	0.000344239	0.00452387	0.028384	0.00127285	0.012383	0.00952976	0.00811611	0.000479969	0.00621805	0.0165638	0.008474	0.00308289	0.00230722	0.0105836	0.0170237	0.0427573	0.00569798	0.00615851	0.044007	0.00439931	0.00339669	3.56981e-05	0.0194177	0.0201895	0.0314616	4.74276e-05	0.0215444	0.00484103	0.0241586	0.0062359	0.0619081	0.0149917	0.0072142	0.0895997	0.0186025	0.00227966	0.00438987	0.00970824	0.00481307	0.100788	0.00574316	0.00668299	0.00706293	0.000150775	0.0704098	0.011678	0.00978144	0.0268408	0.9163668
180	-238.6359	-355.5017	116.8657	0.00149251	0.00824246	0.0053483	0.00297625	0.0040923	0.00521366	0.00176574	0.00534491	0.0235609	0.00685769	0.00571967	0.00131926	0.00284313	8.08232e-06	0.000775569	0.00585348	0.00170055	0.00507816	0.0172364	0.00144244	0.00510147	0.00145817	0.000389649	0.00167813	0.00178262	0.0142833	0.00467706	0.0152311	0.00103684	0.0091441	0.0799958	0.000889834	0.00052344	0.00282934	0.0152479	0.00405883	0.000746579	0.00120077	0.00109896	0.012675	0.0575281	0.00687876	0.00149763	0.0216629	0.00388898	0.00650339	0.00129884	0.0127819	0.0106333	0.0143054	0.000184191	0.0140627	0.0111263	0.0207062	0.00489148	0.025104	0.0115811	0.00762021	0.0140451	0.0175265	0.00225496	0.00414838	0.00856637	0.00419973	0.0626174	0.0106063	0.00151326	0.00443044	9.84154e-05	0.0357554	0.00419878	0.0103119	0.0271163	0.713742	2.43129	0.14219	0.386235	0.743199	1.34553	2.5891	7.03285	1.410413	1.467824	0.0020713	0.0114389	0.00742237	0.00413044	0.00567929	0.00723552	0.0024505	0.00741767	0.0326978	0.0095171	0.00793776	0.00183087	0.0039457	1.12166e-05	0.00107634	0.00812346	0.00236002	0.00704748	0.0239207	0.00200182	0.00707983	0.00202365	0.000540755	0.00232891	0.00247393	0.0198224	0.00649083	0.0211377	0.00143893	0.0126902	0.111018	0.00123491	0.00072643	0.00392655	0.0211611	0.00563285	0.0010361	0.00166642	0.00152514	0.0175903	0.0798375	0.00954634	0.00207841	0.0300638	0.00539713	0.00902541	0.00180253	0.0177388	0.0147569	0.019853	0.00025562	0.0195162	0.015441	0.028736	0.00678839	0.0348393	0.0160723	0.0105753	0.0194918	0.0243232	0.00312944	0.00575713	0.0118884	0.00582839	0.0869004	0.0147194	0.0021001	0.00614857	0.000136581	0.0496213	0.00582707	0.0143109	0.037632	0.7205648
210	-232.7489	-348.9118	116.1629	0.0136918	0.017868	0.00136634	0.00325362	0.000688716	0.00104285	0.0138063	0.00477241	0.00935707	0.00313842	0.00188769	0.00108262	0.00225239	3.16522e-05	0.00187175	0.00480351	0.000483716	0.00125022	0.00306735	0.00230418	0.0024958	0.00307828	0.000322522	0.00126925	0.00162672	0.00562932	0.0168175	0.012499	0.000748551	0.00750388	0.0179014	0.00395095	9.76875e-05	0.000956164	0.0154497	0.00182843	0.00264173	0.0022761	0.000870788	0.00418617	0.047209	0.00558677	0.00109068	0.0177771	0.0101061	0.00412169	0.000905771	0.0164628	0.00752006	0.0117393	0.00388021	0.00369409	0.00598429	0.0126852	0.00826736	0.0325945	0.00161952	0.0125501	0.0280503	0.0221701	0.00223663	0.000299324	0.00384263	0.000996953	0.0445457	0.0190616	0.00657051	0.00309024	0.000759396	0.00685116	0.00107976	0.0191622	0.0130074	0.891184	1.54408	0.147679	0.393436	0.747495	1.3378	2.54171	6.77146	1.383025	2.885813	0.0242038	0.0315863	0.00241536	0.0057516	0.00121748	0.00184351	0.0244061	0.00843645	0.016541	0.00554796	0.00333698	0.00191381	0.00398166	5.59534e-05	0.00330879	0.00849142	0.000855092	0.00221009	0.00542231	0.00407323	0.00441197	0.00544164	0.000570141	0.00224372	0.00287565	0.00995125	0.0297292	0.0220952	0.00132325	0.013265	0.0316454	0.00698431	0.000172688	0.00169026	0.0273113	0.00323221	0.00466993	0.00402359	0.00153934	0.00740012	0.0834539	0.00987605	0.00192805	0.0314256	0.0178651	0.00728613	0.00160118	0.0291023	0.0132936	0.0207523	0.00685926	0.00653025	0.0105788	0.0224244	0.0146147	0.057619	0.00286292	0.0221855	0.0495861	0.0391913	0.00395381	0.000529131	0.00679282	0.00176237	0.0787459	0.0336963	0.0116151	0.00546278	0.00134243	0.0121112	0.00190876	0.0338742	0.0229939	0.5656893
240	-242.0349	-356.046	114.0111	0.00301892	0.0259594	0.010758	0.00222331	0.00253352	0.000427282	0.00258643	0.0133087	0.0284391	0.00445126	0.00261509	0.00601489	0.0054411	0.000877459	0.00157973	0.0149688	0.00424728	0.0133244	0.000124197	0.00869436	0.00478237	0.00149392	0.00378873	0.00684842	0.00870803	0.00621532	0.0069893	0.0181591	0.00230723	0.0107201	0.0247199	0.00311214	7.26592e-05	0.00221235	0.022446	0.00151634	0.00129341	0.00380776	3.09486e-05	0.00608185	0.0731824	0.0275015	0.0108665	0.0173505	0.00222182	0.00136798	0.00336886	0.0212055	0.0141763	0.0140762	0.0213592	0.00159827	0.000934389	0.0272359	0.00310409	0.0202167	0.000487518	0.0215875	0.0147096	0.0322097	0.0037074	0.000789877	0.00157962	0.0019577	0.128956	0.00925672	0.0191685	0.00364605	0.00115061	0.0080502	0.00586242	0.0228405	0.0265391	1.10632	0.468384	0.156002	0.404099	0.753757	1.32669	2.47464	6.41016	1.343378	11.81001	0.00355517	0.0305706	0.012669	0.00261823	0.00298354	0.000503179	0.00304585	0.0156727	0.0334907	0.00524193	0.00307961	0.00708331	0.0064076	0.00103332	0.00186033	0.0176277	0.00500171	0.0156912	0.000146257	0.0102387	0.00563185	0.00175929	0.00446171	0.0080649	0.0102548	0.00731934	0.00823079	0.0213846	0.00271706	0.0126243	0.0291108	0.00366494	8.55655e-05	0.00260533	0.026433	0.00178569	0.00152316	0.00448413	3.6446e-05	0.00716215	0.0861817	0.0323866	0.0127966	0.0204325	0.00261648	0.00161097	0.00396727	0.0249722	0.0166944	0.0165766	0.0251532	0.00188217	0.00110036	0.0320738	0.00365547	0.0238077	0.000574114	0.0254221	0.0173225	0.037931	0.00436594	0.000930182	0.0018602	0.00230544	0.151862	0.010901	0.0225733	0.00429369	0.001355	0.00948014	0.00690375	0.0268976	0.0312532	0.8491645
270	-240.8893	-357.179	116.2897	0.00225809	0.00339759	0.00361793	0.00252838	0.00229485	0.00338289	0.00115538	0.0170852	0.00723024	0.00160714	0.00226452	0.00102078	0.0121692	0.000242142	0.00463364	0.00452131	0.00268724	0.00383729	0.000268734	0.00261055	0.00285109	0.00450151	0.00102733	0.00199831	0.00461335	0.0123123	0.00681359	0.00156519	0.00805125	0.00421817	0.0130478	0.00238787	6.29993e-05	0.000518599	0.000431919	0.00183802	0.000577777	0.00396175	1.2681e-05	0.00745033	0.0412403	0.0174041	0.00055863	0.00178037	0.00369446	0.00106213	0.00215952	0.00918266	0.00420865	0.00422603	0.00954134	0.000459739	0.00156011	0.00459772	0.00460533	0.0107151	0.00148368	0.00555651	0.00536943	0.0173905	0.0015885	0.000951051	0.000300373	0.000184256	0.0498605	0.0104831	0.00843553	0.00352384	0.000282085	0.0138878	0.00303908	0.010203	0.00918998	0.83173	1.84135	0.117124	0.351379	0.72159	1.38583	2.84593	8.538	1.55064	2.258476	0.00543097	0.0081716	0.00870155	0.00608105	0.00551938	0.00813625	0.00277882	0.0410919	0.0173896	0.00386536	0.00544644	0.0024551	0.0292684	0.000582379	0.0111444	0.0108743	0.00646312	0.00922912	0.000646336	0.00627866	0.00685719	0.0108266	0.00247084	0.00480616	0.0110956	0.0296125	0.0163875	0.00376447	0.0193642	0.0101452	0.0313815	0.00574311	0.000151521	0.00124729	0.00103882	0.00442065	0.00138962	0.00952846	3.04992e-05	0.0179189	0.0991877	0.0418589	0.00134357	0.00428199	0.00888561	0.00255455	0.00519389	0.0220854	0.0101223	0.0101641	0.022948	0.00110573	0.00375226	0.011058	0.0110763	0.025771	0.00356842	0.013364	0.0129141	0.0418261	0.00382052	0.00228739	0.000722432	0.000443156	0.11992	0.0252131	0.0202884	0.00847525	0.000678447	0.0334017	0.00730934	0.0245395	0.022103	0.4157804
